"Date","Tweet","Location","Retweets","Link to tweet"
"13-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/Pb6YCD8JjX via @gofossilfree","West Wales","0","https://twitter.com/teifidancer/status/1227955858388267008"
"13-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/dHHR5stG98 via @gofossilfree","Wolverhampton","0","https://twitter.com/KimberleyHyatt/status/1227953047873163265"
"13-02-2020","#SymbioH2 The challenge for #environment, air quality and fight against the dependency on #fossil fuels is huge. Lets go for it. #Hydrogen can help! https://t.co/khmDBDFkun via @guardian https://t.co/kYvssCgfIW","Paris, France","0","https://twitter.com/SymbioFCell/status/1227951855449333760"
"13-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/GT120MipDk via @GoFossilFreeOU","South Devon","1","https://twitter.com/GeoffreyPetty/status/1227925741137993733"
"13-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/y8oUy9LU0j via @gofossilfree","chesterfield ,derbys","0","https://twitter.com/JohnWil98137523/status/1227923779285897216"
"13-02-2020"," @greenpeace_hk: Our latest report finds that #AirPollution from #fossil fuels is attributed to an estimated 4.5 million deaths each year...","Helsinki, Suomi","7","https://twitter.com/harrilammi/status/1227897738907541505"
"13-02-2020"," @greenpeace_hk: Our latest report finds that #AirPollution from #fossil fuels is attributed to an estimated 4.5 million deaths each year...","","7","https://twitter.com/Sunnyday7771/status/1227897693780856832"
"13-02-2020"," @greenpeace_hk: Our latest report finds that #AirPollution from #fossil fuels is attributed to an estimated 4.5 million deaths each year...","Beijing","7","https://twitter.com/GreenpeaceEAsia/status/1227897372144881664"
"13-02-2020","@EU_Commission @vonderleyen Does fit for the future mean funding #fossil fuels? Whats the point in publicizing the #greendeal, if #European #taxpayers are then going to pay for #gas projects? This is not the #EU I voted for. https://t.co/ZjxLfMds1o","Italy","0","https://twitter.com/t_Cmdn/status/1227879693501784065"
"13-02-2020","This is so crucial -- please sign: #Fossil Free https://t.co/L4dsYffTWV via @gofossilfree","Wolverhampton, UK","0","https://twitter.com/catchaminute/status/1227879023881195520"
"13-02-2020"," @greenpeace_hk: Our latest report finds that #AirPollution from #fossil fuels is attributed to an estimated 4.5 million deaths each year...","","7","https://twitter.com/of_snp/status/1227867872598380549"
"13-02-2020","Our latest report finds that #AirPollution from #fossil fuels is attributed to an estimated 4.5 million deaths each year and costs the world US$8 billion every day. #WantingFreshAir #health #CleanAirNow #MyRightToBreathe https://t.co/z07xs1RXkI","Hong Kong","7","https://twitter.com/greenpeace_hk/status/1227864424846745600"
"13-02-2020","@Senator_CFW How is 47% man-made? Where are you pulling these numbers from? How can you say this #BS in #parliament? Just accept your ‘Government’ failed and should try to manage the next disaster better. #auspol Eco-terrorists are the ones burning #fossil fuels and cutting #forests! #clinate","Melbourne, Australia","0","https://twitter.com/david_lunt/status/1227839964445995009"
"13-02-2020","https://t.co/o2YXrGy3J0 The Saddest Thing Is That It Wont Be Breaking News: Concentration of CO2 Hits Record High of 416 ppm | Emissions from #Fossil #fuels and deforestation need to be reduced to ZERO to stop this trend! https://t.co/ydbZlQD22M","37°1402.4N 115°4821.6W","0","https://twitter.com/VitalAnon/status/1227787825673719808"
"13-02-2020","Un wants the #private #sector to #lead #shift to #renewables from #fossil #fuels  #instabitcoin #instanews #cryptocurrency #crypto #btcnews #ethereum #monero #ltc $QRL $BTCUSD #rt #smartmoney https://t.co/Kl9pGrcrnF","The World","0","https://twitter.com/CoinCapsAi/status/1227759452037709825"
"13-02-2020","#When #Will #Fossil #Fuels #Run #Out, And Will #We #Get #Rid Of #Them?  #No #Oli #Gas #Coal  #SandsNews https://t.co/NTgsvFefqn via @Sands News","Netherlands The Hague","0","https://twitter.com/news_sands/status/1227757880742498305"
"13-02-2020","@UniSuperNews, any plans to divest your investments in #fossil fuels? Academics -time to shift our super elsewhere?  https://t.co/a6FhSA1lF4","Sydney, New South Wales","0","https://twitter.com/rebeccaivers/status/1227660271822524416"
"12-02-2020","Interesting article that shows that #nuclear power is both far safer than #fossil fuels, but also about as safe as #renewable #energy. Wonder how those figures are going to evolve in the next 10-25 years as nuclear plants are aging and renewable tech is progressing. Also fusion? https://t.co/EGpGEKX5rA","Absolute Territory","0","https://twitter.com/SadlyGoose/status/1227340885081427968"
